장기요양기관코드,기관유형코드,기관유형코드명,시설장,사무국장,사회복지사,의사_전임,의사_촉탁,간호사,간호조무사,치위생사,물리치료사,작업치료사,요양보호사,영양사,기타
11141000224,A03,노인요양시설(개정법),1,0,2,1,1,0,1,0,0,0,13,0,0
11141000292,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,0,0,13,0,0
11144000012,A03,노인요양시설(개정법),1,1,9,0,2,19,5,0,4,0,116,1,1
11144000012,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,6,0,0
11144000012,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,7,0,0
11144000012,G33,치매전담실가형3실,0,0,0,0,0,0,0,0,0,0,6,0,0
11144000211,A03,노인요양시설(개정법),1,0,2,0,1,1,1,0,1,0,14,0,0
11144000219,A03,노인요양시설(개정법),1,1,4,0,1,2,6,0,2,0,60,1,1
11147000076,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11147000093,A04,노인요양공동생활가정,1,0,0,0,1,1,1,0,0,0,4,0,0
11147000121,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,9,0,0
11147000136,A03,노인요양시설(개정법),1,0,0,0,1,0,0,0,0,0,5,0,0
11147000136,A05,노인요양시설(단기보호 전환),0,0,0,0,0,0,0,0,0,0,0,0,0
11147000183,A03,노인요양시설(개정법),1,1,3,0,1,5,0,0,1,2,40,1,1
11147000221,A03,노인요양시설(개정법),1,0,2,0,1,1,0,0,0,1,17,0,0
11147000294,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11147000322,A03,노인요양시설(개정법),1,1,2,0,0,1,3,0,0,1,36,0,0
11147000330,A03,노인요양시설(개정법),1,0,2,0,1,1,2,0,1,0,18,1,1
11147000330,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,7,0,0
11147000350,A03,노인요양시설(개정법),1,1,1,0,1,1,1,0,0,0,12,0,1
11147000362,A03,노인요양시설(개정법),1,0,3,0,2,0,2,0,1,0,18,0,0
11147000366,A03,노인요양시설(개정법),1,1,1,0,1,1,2,0,0,1,29,1,0
11147000383,A03,노인요양시설(개정법),1,1,2,0,1,1,3,0,1,0,33,1,0
11147000473,A03,노인요양시설(개정법),1,1,2,0,2,6,1,0,1,1,50,1,0
11147000539,A03,노인요양시설(개정법),1,0,2,0,1,0,3,0,1,0,25,1,0
11147000542,A03,노인요양시설(개정법),2,0,3,0,1,0,3,0,1,0,15,0,0
11147000548,A03,노인요양시설(개정법),1,0,3,0,1,0,3,0,1,0,26,0,0
11147000583,A03,노인요양시설(개정법),1,0,2,0,0,1,0,0,0,0,11,0,0
11150000002,A03,노인요양시설(개정법),1,0,4,0,1,0,2,0,0,1,24,0,0
11150000003,A03,노인요양시설(개정법),1,1,1,0,3,0,3,0,1,0,26,1,0
11150000004,A01,노인요양시설,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000004,A03,노인요양시설(개정법),1,1,6,0,1,2,6,0,0,3,72,1,0
11150000008,A03,노인요양시설(개정법),1,1,2,0,1,3,1,0,1,0,19,1,0
11150000068,A03,노인요양시설(개정법),1,0,1,0,1,3,0,0,0,0,11,0,0
11150000154,A03,노인요양시설(개정법),1,1,3,0,0,0,8,0,1,2,54,1,0
11150000195,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000238,A03,노인요양시설(개정법),1,1,2,0,1,0,5,0,1,0,42,1,0
11150000249,A03,노인요양시설(개정법),1,0,2,0,2,0,2,0,0,0,15,0,0
11150000249,M31,치매전담실나형1실,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000257,A03,노인요양시설(개정법),1,0,2,0,1,1,1,0,1,0,20,0,0
11150000336,A03,노인요양시설(개정법),1,0,2,0,1,0,3,0,0,1,22,0,1
11150000339,A03,노인요양시설(개정법),1,0,2,0,1,0,3,0,1,0,19,0,0
11150000340,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,1,0,22,0,0
11150000376,A03,노인요양시설(개정법),1,0,2,1,1,0,2,0,0,0,14,0,0
11150000391,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,0,0,14,0,0
11150000399,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11150000400,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11150000401,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11150000429,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11150000468,A03,노인요양시설(개정법),1,0,3,0,1,0,3,0,1,0,20,0,0
11150000518,A01,노인요양시설,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000518,A03,노인요양시설(개정법),1,0,3,0,0,0,2,0,0,1,23,0,0
11150000532,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11150000554,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11150000560,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11150000561,A03,노인요양시설(개정법),1,0,2,0,1,0,3,0,0,1,20,0,0
11150000568,A03,노인요양시설(개정법),1,0,4,0,2,1,1,0,1,0,19,0,0
11150000571,A03,노인요양시설(개정법),1,1,4,0,1,0,3,0,1,0,30,0,0
11150000573,A04,노인요양공동생활가정,1,0,0,0,1,1,0,0,0,0,4,0,0
11150000582,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11150000602,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000602,S41,치매전담형노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
11150000625,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,10,0,0
11150000631,A03,노인요양시설(개정법),1,0,3,0,0,1,2,0,1,0,23,0,0
11150000646,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11153000136,A03,노인요양시설(개정법),1,1,4,0,2,3,4,0,0,3,79,1,0
11153000208,A03,노인요양시설(개정법),1,1,4,0,1,2,3,0,1,0,36,1,0
11153000208,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,8,0,0
11153000210,A03,노인요양시설(개정법),1,1,2,0,1,0,3,0,0,1,27,0,0
11153000215,A03,노인요양시설(개정법),1,1,4,0,2,2,4,0,1,0,48,0,0
11153000234,A03,노인요양시설(개정법),1,1,3,0,2,0,6,0,0,2,60,1,0
11153000246,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,11,0,0
11153000267,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,0,0,14,0,0
11153000320,A04,노인요양공동생활가정,1,0,0,0,0,1,1,0,0,0,3,0,0
11153000321,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,4,0,0
11153000336,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,3,0,0
11153000358,A03,노인요양시설(개정법),1,1,5,0,1,1,9,0,1,1,80,1,0
11153000424,A03,노인요양시설(개정법),1,0,3,0,0,0,2,0,0,1,19,0,0
11153000434,A04,노인요양공동생활가정,1,0,1,0,0,0,1,0,0,0,3,0,0
11153000440,A03,노인요양시설(개정법),1,1,1,0,1,0,2,0,1,1,19,0,0
11153000453,A03,노인요양시설(개정법),1,1,1,0,1,0,3,0,1,0,23,0,0
11154500002,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,13,0,0
11154500008,A03,노인요양시설(개정법),1,1,4,0,1,1,10,0,1,0,57,2,0
11154500029,A03,노인요양시설(개정법),1,1,2,0,1,0,3,0,0,1,29,1,0
11154500096,A03,노인요양시설(개정법),1,0,1,0,0,0,2,0,0,0,0,0,0
11154500096,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,6,0,0
11154500096,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,6,0,0
11154500157,A03,노인요양시설(개정법),1,3,3,0,0,0,4,0,0,1,35,1,0
11154500164,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11154500170,A03,노인요양시설(개정법),1,1,3,0,1,1,2,0,0,1,36,1,0
11154500184,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11154500190,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11154500200,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,14,0,0
11154500209,A03,노인요양시설(개정법),1,0,2,0,2,0,2,0,0,1,23,0,0
11154500213,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11154500241,A03,노인요양시설(개정법),1,0,3,0,1,0,1,0,0,0,11,0,0
11154500251,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,11,0,0
11154500252,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11154500253,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11154500268,A03,노인요양시설(개정법),1,1,3,0,2,0,4,0,0,1,39,0,0
11154500269,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11154500283,A03,노인요양시설(개정법),1,0,3,0,1,0,3,0,0,1,21,0,0
11154500285,A03,노인요양시설(개정법),1,0,3,0,1,0,2,0,0,1,24,0,0
11154500289,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11154500301,A03,노인요양시설(개정법),1,1,1,0,0,0,1,0,0,0,16,0,0
11154500302,A03,노인요양시설(개정법),1,0,1,0,1,0,2,0,0,0,14,0,0
11156000001,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11156000018,A03,노인요양시설(개정법),1,1,6,0,2,5,9,0,2,1,74,1,0
11156000018,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,7,0,0
11156000018,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,8,0,0
11156000023,A03,노인요양시설(개정법),1,1,4,0,2,3,4,0,1,1,57,1,0
11156000193,A04,노인요양공동생활가정,1,0,0,0,0,1,0,0,0,0,3,0,0
11156000194,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11156000213,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11156000295,A04,노인요양공동생활가정,1,0,1,0,1,1,0,0,0,0,3,0,0
11156000296,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11156000297,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11156000375,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,3,0,0
11156000376,A04,노인요양공동생활가정,1,0,1,0,0,0,1,0,0,0,3,0,0
11156000387,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,3,0,0
11156000388,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,3,0,0
11156000389,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,3,0,0
11159000002,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11159000004,A03,노인요양시설(개정법),1,1,5,0,2,0,6,0,1,0,47,0,0
11159000054,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11159000060,A04,노인요양공동생활가정,1,1,0,0,1,0,1,0,0,0,3,0,0
11159000110,A03,노인요양시설(개정법),1,1,2,0,1,1,2,0,1,0,32,0,0
11159000178,A03,노인요양시설(개정법),1,1,2,0,2,0,2,0,0,1,26,1,0
11159000189,A03,노인요양시설(개정법),1,1,2,0,2,1,1,0,0,0,10,0,0
11159000214,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11159000264,A03,노인요양시설(개정법),1,0,2,1,0,0,2,0,1,0,18,0,0
11159000281,A03,노인요양시설(개정법),1,0,3,0,2,0,2,0,0,1,20,0,0
11159000289,A03,노인요양시설(개정법),1,1,2,0,1,0,2,0,1,0,18,0,0
11159000306,A04,노인요양공동생활가정,1,0,1,0,0,0,1,0,0,0,4,0,0
11162000002,A03,노인요양시설(개정법),1,1,3,0,2,1,5,0,1,0,46,1,0
11162000078,A03,노인요양시설(개정법),1,1,3,0,2,0,4,0,1,0,33,1,0
11162000099,A03,노인요양시설(개정법),1,0,2,0,1,1,0,0,0,0,12,0,0
11162000113,A03,노인요양시설(개정법),1,0,3,0,1,0,1,0,0,0,10,0,0
11162000113,A05,노인요양시설(단기보호 전환),0,0,0,0,0,0,0,0,0,0,0,0,0
11162000189,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11162000193,A03,노인요양시설(개정법),1,0,3,0,1,0,3,0,0,1,20,1,0
11162000223,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11162000253,A03,노인요양시설(개정법),1,1,2,0,1,0,2,0,0,0,15,0,0
11162000268,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11162000269,A04,노인요양공동생활가정,1,0,0,0,1,1,0,0,0,0,4,0,0
11162000358,A03,노인요양시설(개정법),1,0,1,0,1,1,1,0,0,0,8,0,0
11162000367,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11162000368,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11162000372,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,6,0,0
11162000386,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11162000387,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11162000391,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,5,0,0
11162000393,A04,노인요양공동생활가정,1,0,1,1,0,0,1,0,0,0,4,0,0
11162000394,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,5,0,0
11162000418,A03,노인요양시설(개정법),1,1,1,0,1,1,1,0,0,0,9,0,0
11162000422,A03,노인요양시설(개정법),1,1,3,0,1,0,4,0,0,2,47,1,0
11162000428,A04,노인요양공동생활가정,1,0,0,0,2,0,1,0,0,0,4,0,0
11162000437,A04,노인요양공동생활가정,1,0,2,0,1,0,1,0,0,0,5,0,0
11162000451,A04,노인요양공동생활가정,1,0,1,0,2,0,1,0,0,0,4,0,0
11162000452,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11162000466,A03,노인요양시설(개정법),1,1,3,0,1,1,2,0,0,2,33,1,0
11162000471,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,6,0,0
11162000486,A03,노인요양시설(개정법),1,0,1,0,2,0,2,0,0,0,5,0,0
11162000487,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11165000083,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,2,0,0
11165000086,A03,노인요양시설(개정법),1,0,1,0,1,0,2,0,0,1,20,0,0
11165000098,A03,노인요양시설(개정법),1,1,6,0,3,5,8,0,2,1,99,1,1
11165000189,A03,노인요양시설(개정법),1,2,3,0,1,8,0,0,2,1,35,1,0
11165000189,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,6,0,0
11165000218,A03,노인요양시설(개정법),1,1,2,0,1,1,1,0,0,0,19,0,0
11168000009,A03,노인요양시설(개정법),1,1,3,0,2,1,3,0,2,0,33,1,0
11168000067,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,7,0,0
11168000082,A03,노인요양시설(개정법),1,0,2,0,3,0,1,0,0,0,10,0,0
11168000104,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,14,0,0
11168000127,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
11168000127,S41,치매전담형노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11168000175,A03,노인요양시설(개정법),1,1,6,0,3,6,4,0,4,0,45,1,0
11168000175,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,8,0,0
11168000175,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,8,0,0
11168000180,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11168000312,A03,노인요양시설(개정법),1,0,2,0,1,1,2,0,0,1,24,0,0
11168000332,A03,노인요양시설(개정법),1,0,1,0,1,2,0,0,1,0,26,0,2
11168000355,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11171000016,A01,노인요양시설,0,0,0,0,0,0,0,0,0,0,0,0,0
11171000016,A03,노인요양시설(개정법),1,1,3,0,1,2,1,0,0,1,34,1,0
11171000116,A03,노인요양시설(개정법),1,1,2,0,1,1,2,0,0,1,24,0,0
11171000123,A03,노인요양시설(개정법),1,1,5,0,1,3,6,0,2,0,62,1,1
11171000136,A03,노인요양시설(개정법),1,1,4,0,1,1,5,0,1,0,41,1,0
11171000139,A03,노인요양시설(개정법),1,0,2,1,2,0,2,0,0,0,13,0,0
11171000141,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,4,0,0
11171000144,A04,노인요양공동생활가정,1,0,1,0,2,0,1,0,0,0,3,0,0
11171000156,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11171000172,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11171000175,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11171000191,A04,노인요양공동생활가정,1,0,0,0,1,0,2,0,0,0,3,0,0
11171000216,A03,노인요양시설(개정법),1,1,4,0,3,4,2,0,1,0,49,0,0
11171000318,A03,노인요양시설(개정법),1,1,4,0,2,8,0,0,2,2,53,1,0
11171000318,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,6,0,0
11171000318,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,6,0,0
11171000385,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,0,1,18,0,0
11171000408,A04,노인요양공동생활가정,1,0,0,0,2,0,1,0,0,0,4,0,0
11171000409,A04,노인요양공동생활가정,1,0,1,0,2,0,1,0,0,0,3,0,0
11171000435,A04,노인요양공동생활가정,1,0,0,0,1,0,2,0,0,0,3,0,0
11171000436,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11171000437,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11171000438,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11171000442,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,3,0,0
11171000463,A04,노인요양공동생활가정,1,0,1,0,1,1,0,0,0,0,4,0,0
11171000479,A03,노인요양시설(개정법),2,0,2,0,1,0,2,0,1,0,22,0,0
11174000123,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000126,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,9,0,0
11174000126,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
11174000156,A03,노인요양시설(개정법),1,1,3,0,1,1,3,0,0,1,34,1,0
11174000191,A03,노인요양시설(개정법),1,0,1,0,1,1,0,0,0,0,11,0,0
11174000195,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11174000204,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
11174000208,A03,노인요양시설(개정법),1,1,5,0,1,1,5,0,0,2,62,1,0
11174000217,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000218,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000222,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
11174000228,A04,노인요양공동생활가정,1,0,0,0,1,1,0,0,0,0,3,0,0
11174000261,A03,노인요양시설(개정법),1,1,2,0,2,3,1,0,0,1,37,1,0
11174000290,A03,노인요양시설(개정법),1,0,2,0,1,1,1,0,0,0,14,0,0
11174000310,A04,노인요양공동생활가정,1,0,2,0,1,0,1,0,0,0,4,0,0
11174000311,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,5,0,0
11174000376,A03,노인요양시설(개정법),1,1,3,0,1,4,0,0,1,1,37,0,0
11174000386,A03,노인요양시설(개정법),1,1,4,0,2,8,0,0,2,2,31,0,0
11174000386,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,9,0,0
11174000386,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,6,0,0
11174000401,A03,노인요양시설(개정법),1,0,2,0,1,1,0,0,0,0,14,0,0
11174000422,A03,노인요양시설(개정법),1,1,3,0,4,3,3,0,1,1,23,1,0
11174000422,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,9,0,0
11174000422,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,7,0,0
11174000422,G33,치매전담실가형3실,0,0,0,0,0,0,0,0,0,0,6,0,0
11174000444,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000445,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000476,A03,노인요양시설(개정법),1,1,3,0,1,10,0,0,4,1,63,1,2
11174000479,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
11174000480,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,5,0,0
11174000493,A04,노인요양공동생활가정,1,0,0,0,0,0,0,0,0,0,0,0,0
12611000104,A03,노인요양시설(개정법),1,1,2,0,0,0,4,0,1,0,36,0,0
12614000008,A03,노인요양시설(개정법),1,1,3,0,1,1,3,0,1,1,33,1,1
12614000051,A03,노인요양시설(개정법),0,0,0,0,0,0,0,0,0,0,0,0,0
12614000053,A03,노인요양시설(개정법),1,1,1,0,1,0,3,0,1,0,24,1,0
12614000068,A03,노인요양시설(개정법),1,1,4,0,2,0,5,0,2,0,50,1,0
12617000001,A03,노인요양시설(개정법),1,1,3,0,1,1,5,0,1,1,46,1,3
12617000074,A03,노인요양시설(개정법),1,1,4,0,2,0,6,0,2,0,60,1,1
12617000090,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
12620000004,A03,노인요양시설(개정법),1,1,5,0,2,1,4,0,1,1,43,1,0
12620000004,M31,치매전담실나형1실,0,0,0,0,0,0,0,0,0,0,0,0,0
12620000004,M32,치매전담실나형2실,0,0,0,0,0,0,0,0,0,0,0,0,0
12620000120,A03,노인요양시설(개정법),1,0,1,0,1,1,1,0,0,0,14,0,0
12620000120,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
12620000160,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,6,0,0
12620000160,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
12623000001,A03,노인요양시설(개정법),1,1,0,0,0,0,1,0,0,0,5,0,0
12623000091,A03,노인요양시설(개정법),1,0,1,0,1,0,0,0,0,0,2,0,0
12623000149,A03,노인요양시설(개정법),1,1,3,0,1,3,1,0,1,1,34,1,1
12623000176,A03,노인요양시설(개정법),1,0,2,0,1,0,2,0,1,0,18,0,0
12623000281,A04,노인요양공동생활가정,1,0,0,0,1,0,2,0,0,0,5,0,0
12623000294,A03,노인요양시설(개정법),1,0,0,0,0,0,0,0,0,0,0,0,0
12623000382,A03,노인요양시설(개정법),1,1,3,0,1,0,3,0,0,1,40,1,0
12623000409,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,9,0,0
12623000458,A03,노인요양시설(개정법),1,0,1,0,1,0,1,0,0,0,13,0,0
12626000004,A03,노인요양시설(개정법),1,1,4,0,4,0,4,0,2,0,40,1,0
12626000084,A03,노인요양시설(개정법),1,1,4,0,3,1,4,0,2,0,58,1,0
12626000106,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,4,0,0
12626000106,A04,노인요양공동생활가정,1,0,2,0,1,0,1,0,0,0,4,0,0
12626000121,A03,노인요양시설(개정법),1,1,2,0,1,0,3,0,1,0,24,1,0
12626000126,A03,노인요양시설(개정법),1,0,2,0,2,0,1,0,0,0,7,0,0
12626000167,A03,노인요양시설(개정법),1,1,3,0,1,0,4,0,1,0,25,1,0
12626000247,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,13,0,0
12626000308,A03,노인요양시설(개정법),1,1,1,0,2,0,3,0,1,1,37,0,1
12626000398,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,9,0,0
12629000004,A03,노인요양시설(개정법),1,1,1,0,1,0,1,0,0,0,10,0,0
12629000061,A03,노인요양시설(개정법),1,0,3,0,1,0,1,0,0,0,12,0,0
12629000108,A03,노인요양시설(개정법),1,0,1,0,1,0,2,0,1,0,22,1,0
12629000165,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,3,0,0
12629000275,A03,노인요양시설(개정법),0,1,1,0,1,0,3,0,1,0,34,0,0
12632000004,A03,노인요양시설(개정법),1,1,3,0,3,0,3,0,0,1,34,1,0
12632000009,A03,노인요양시설(개정법),1,1,5,0,0,1,5,0,4,0,54,1,0
12632000018,A03,노인요양시설(개정법),1,0,3,0,2,0,2,0,0,1,20,1,0
12632000049,A03,노인요양시설(개정법),1,0,2,0,2,0,1,0,0,0,12,0,0
12632000053,A03,노인요양시설(개정법),1,0,2,1,2,0,2,0,0,1,23,0,0
12632000098,A03,노인요양시설(개정법),1,1,4,0,1,0,3,0,0,1,34,1,0
12632000188,A03,노인요양시설(개정법),1,0,3,0,1,0,2,0,0,1,18,0,0
12632000200,A03,노인요양시설(개정법),1,1,3,0,2,0,1,0,1,0,26,1,0
12632000210,A03,노인요양시설(개정법),1,0,3,0,2,0,2,0,1,0,16,0,0
12632000284,A04,노인요양공동생활가정,0,0,0,0,0,0,0,0,0,0,0,0,0
12632000308,A03,노인요양시설(개정법),1,1,4,0,3,0,5,0,0,2,59,2,0
12632000332,A03,노인요양시설(개정법),1,1,2,0,1,0,3,0,0,1,24,1,0
12632000334,A04,노인요양공동생활가정,1,0,0,0,1,0,1,0,0,0,4,0,0
12635000006,A03,노인요양시설(개정법),1,0,3,0,1,0,3,0,1,0,16,1,0
12635000008,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,0,9,0,0
12635000023,A03,노인요양시설(개정법),1,0,2,0,2,1,1,0,0,1,19,0,0
12635000064,A03,노인요양시설(개정법),1,0,2,0,1,0,1,0,0,1,13,0,0
12635000136,A03,노인요양시설(개정법),1,0,3,0,1,0,2,0,1,0,15,0,0
12635000150,A03,노인요양시설(개정법),1,1,3,0,1,0,4,0,0,1,40,0,0
12635000235,A04,노인요양공동생활가정,1,0,0,0,4,0,1,0,0,0,3,0,0
12635000323,A03,노인요양시설(개정법),1,0,3,0,1,0,2,0,0,1,18,0,0
12635000360,A04,노인요양공동생활가정,1,0,1,0,1,0,1,0,0,0,4,0,0
12635000365,A04,노인요양공동생활가정,1,0,0,0,0,0,0,0,0,0,0,0,0
12635000366,A03,노인요양시설(개정법),1,1,1,0,1,0,4,0,1,1,30,0,0
12635000374,A04,노인요양공동생활가정,1,0,0,0,0,0,1,0,0,0,4,0,0
12635000375,A03,노인요양시설(개정법),1,0,2,0,0,0,2,0,0,0,8,0,0
12638000008,A03,노인요양시설(개정법),1,2,5,0,3,1,7,0,2,1,58,1,0
12638000008,G31,치매전담실가형1실,0,0,0,0,0,0,0,0,0,0,9,0,0
12638000008,G32,치매전담실가형2실,0,0,0,0,0,0,0,0,0,0,8,0,0
12638000010,A03,노인요양시설(개정법),1,1,2,0,1,0,4,0,1,0,41,1,0
