longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,hmpgAddr,longTermAdminSym,pkngEquip,tfMth
32811000006,C01,28,125,다온재활복지요양센터,00,NORMAL SERVICE.,C01,없음,32811000006,*사무실 옆에 공동유료 주차장 이용가능 *사무실  앞 인천기독병원  유료 주차장 이용가능,1호선 지하철-동인천 역하차-인천기독병원 방향원인재역-숭의역(4번출구)환승-동인천역하차-기독병원방향원인재역 승차-신포동 주민센타 환승 동인천역하차-기독병원 방향원인재역 승차-인천역 환승 동인천역 하차-기독병원방향
32811000010,C01,28,125,동인천방문요양센터,00,NORMAL SERVICE.,C01,http://cafe.daum.net/grandcare,32811000010,주차를 쉽게할수 있고 신신 웨딩홀 앞 주차장이 있습니다.,동인천 역에서 도보로 5분입니다. 기독방향으로 오시면 길병원 뒤 용동칼국수 거리에 있습니다. 신신컨벤션웨딩홀 근처에 있습니다. 문의 전화는 032-763-9996입니다. 010-7637-9996                                                 010-7638-9996으로 전화주시길 바랍니다.
32811000011,C01,28,125,해피실버케어,00,NORMAL SERVICE.,C01,www.happy-silver.co.kr,32811000011,1대,동인천역 하차 중구 보건소 뒷길
32811000025,C01,28,125,하늘사랑 노인복지센터,00,NORMAL SERVICE.,C01,없음,32811000025,"인근 공영주차장,  동인천주민센터주차장,   홍예문너머 공영주차장 있습니다",동인천역에서 자유공원가는 방향으로(축현학생문화회관방향으로)올라오시다가  삼치거리가 나옵니다 그 사거리에서 오른쪽으로 30미터 오시다가 왼쪽 주차장방향으로 들어오십니다 골목안으로 들어오시다가 옹진장학관이 있습니다 그 뒤편에 골목끝까지 (계단앞)와서 왼쪽으로 두번째 이층집으면 오시면 됩니다 (하늘사랑노인복지센터)(청수아파트 건너편)
32811000041,C01,28,125,굿모닝재가노인복지센터,00,NORMAL SERVICE.,C01,인천광역시 중구 답동로 30번길 /  (지번)경동187-14(우)23320  굿모닝재가노인복지센,32811000041,본 건물에 주차공간은 별도로 없으며 이면도로 주차 가능합니다.,동인천에서 도보 10분거리 ㅇ 동인천역~동인천길병원~예지요양병원사거리~기독병원 동관 앞(기독병원 장례식장 맞은편)
32811000001,C02,28,155,중앙재가장기요양기관,00,NORMAL SERVICE.,C02,http://blog.naver.com/nanagoo,32811000001,- 별도 주차시설은 없음- 골목주차 가능,"주소 : 인천시 중구 참외전로 53-1, 1층 (송월동1가 1-19)- 10, 23, 45번 버스 (전동교회 정류장)- 동인천역 도보 10분"
32811000010,C02,28,125,동인천방문요양센터,00,NORMAL SERVICE.,C02,http://cafe.daum.net/grandcare,32811000010,주차를 쉽게할수 있고 신신 웨딩홀 앞 주차장이 있습니다.,동인천 역에서 도보로 5분입니다. 기독방향으로 오시면 길병원 뒤 용동칼국수 거리에 있습니다. 신신컨벤션웨딩홀 근처에 있습니다. 문의 전화는 032-763-9996입니다. 010-7637-9996                                                 010-7638-9996으로 전화주시길 바랍니다.
32811000011,C02,28,125,해피실버케어,00,NORMAL SERVICE.,C02,www.happy-silver.co.kr,32811000011,1대,동인천역 하차 중구 보건소 뒷길
32811000041,C02,28,125,굿모닝재가노인복지센터,00,NORMAL SERVICE.,C02,인천광역시 중구 답동로 30번길 /  (지번)경동187-14(우)23320  굿모닝재가노인복지센,32811000041,본 건물에 주차공간은 별도로 없으며 이면도로 주차 가능합니다.,동인천에서 도보 10분거리 ㅇ 동인천역~동인천길병원~예지요양병원사거리~기독병원 동관 앞(기독병원 장례식장 맞은편)
32811000050,C02,28,155,큰사랑 재가장기요양센터,00,NORMAL SERVICE.,C02,https://band.us/band/4338673,32811000050,"지하 1,지하2 주차장 주차 가능",인천 중구 흰바위로 244  엘림프라자 6층 교통편: 운서2차SKVIEWT스카이시티아파트 (정류장)206번 203번
32811000065,C02,28,125,송월동노인복지센터,00,NORMAL SERVICE.,C02,없음,32811000065,전용주차장 없음 (센터 인근 주차가능),"1호선 인천역 도보10분 거리/ 시내버스 45, 23, 15, 2, 28번 송월시장 하차"
32811000104,C03,28,125,제물포구 주간보호센터,00,NORMAL SERVICE.,C03,blog.naver.com/1icdaycare,32811000104,신협 건물 주차장,"-동인천역에서 도보로 10분 이내 거리-신포역에서 7분 이내 거리-버스 송도중학교 정류장 112,12,16,4,45,517,519,521) 하차 후 길 건너 답동 신협 4층"
32811000133,C03,28,125,중부주야간보호센터,00,NORMAL SERVICE.,C03,blog.naver.com/jungbu1806,32811000133,덕원빌딩 지하 주차장,"수인선 신포역 5번출구 도보로 8분1호선 동인천역 2번 출구 도보로 15분버스 : 4,7,9,12,16,23,24,28,45,72,112,307 신포시장 하차 도보로 3분"
32811000137,C03,28,155,영종장수노인주야간보호센터,00,NORMAL SERVICE.,C03,blog.naver.com/k12j25,32811000137,"건물앞쪽, 뒤쪽 넓은 주차장이 있음",영종역에서 걸어서 800m허브주유소 근처
32814000085,C03,28,125,(주)솔숲노인복지센터,00,NORMAL SERVICE.,C03,blog.naver.com/senior8868,32814000085,"지하1층, 지하2층 주차장이 있습니다.도원역에는 공영주차장도 있습니다.","주소 : 인천 동구 송림로 24 두손피카디리빌딩 803호- 전철이용시 : 동인천역 4번 출구, 북광장으로 진입후 보도로 10분 - 버스이용시 : 2,12, 506번버스 배다리삼거리 하차후 보도로 4분배다리 삼거리 헌 책방골목에서 유일하게 높은 빌딩이 두손피카디리빌딩입니다.8층에 전망좋은 넓은 창이 있는 곳입니다.따스한 햇살을 온몸으로 받기를 좋아하시는 어르신께서 창가에 옹기종기 모여 커피를 마시며 전경을 감상하는 곳입니다.동인천역에서 도보로 5분거리입니다."
32814000097,C03,28,125,주식회사동구종합재가센터,00,NORMAL SERVICE.,C03,https://blog.naver.com/groupkim0,32814000097,신협 건물 지상 1층건물 뒤편 지하 1층맞은편 공영 주차가능,"제공서비스 -방문요양, 방문목욕, 주야간보호찾아오시는 길주식회사 동구종합재가센터주   소 - 인천 동구 송림로 78, 신협 6층전화 번호 032-766-8881   팩스:032-766-8821교통편시내버스 506번, 510번, 13번, 6번, 15번, 63번, 21번시외버스 72번, 70번, 306번지하철 1호선 도원역 하차 송림오거리 배다리방면 (중부신협6층)"
32817000276,C03,28,177,인천남부노인복지센터,00,NORMAL SERVICE.,C03,http://blog.naver.com/incheon-nambu/222462314001,32817000276,주차장 12대,"[주안역1호선] 지선 511(주안역환승정류장) → 용남치안센터 정류장 하차 [인하대역1번출구] 지선 511(인하대역4번출구) → 용남치안센터 정류장 하차 주소: 인천광역시 미추홀구 인하로 177, 1-2층 (주안동, 범흥빌딩) - [제운사거리, 인천남부소방서 앞, 옛 동서우유 자리]032-715-6090010-5777-4429"
32823700285,C04,28,237,늘사랑전문요양원 부설 단기보호,00,NORMAL SERVICE.,C04,,32823700285,주차가능,"버스편)24-1, 9300, 9800, 79, 565, 579차량운행) 상동지하차도사거리 인천 부천영상문화단지 방면으로 좌측방향 ->삼산경찰서|부평역사박물관 방면으로 우회전"
32811000011,C05,28,125,해피실버케어,00,NORMAL SERVICE.,C05,www.happy-silver.co.kr,32811000011,1대,동인천역 하차 중구 보건소 뒷길
32811000142,C05,28,125,효노인복지센터,00,NORMAL SERVICE.,C05,,32811000142,,
32814000085,C05,28,125,(주)솔숲노인복지센터,00,NORMAL SERVICE.,C05,blog.naver.com/senior8868,32814000085,"지하1층, 지하2층 주차장이 있습니다.도원역에는 공영주차장도 있습니다.","주소 : 인천 동구 송림로 24 두손피카디리빌딩 803호- 전철이용시 : 동인천역 4번 출구, 북광장으로 진입후 보도로 10분 - 버스이용시 : 2,12, 506번버스 배다리삼거리 하차후 보도로 4분배다리 삼거리 헌 책방골목에서 유일하게 높은 빌딩이 두손피카디리빌딩입니다.8층에 전망좋은 넓은 창이 있는 곳입니다.따스한 햇살을 온몸으로 받기를 좋아하시는 어르신께서 창가에 옹기종기 모여 커피를 마시며 전경을 감상하는 곳입니다.동인천역에서 도보로 5분거리입니다."
32814000094,C05,28,125,실로암통합재가센터,00,NORMAL SERVICE.,C05,없음,32814000094,송림파인앤유 주상복합아파트 상가동 지하주차장,"인천광역시 동구 송림로162번길 10, 2층 219호(송림동,파인앤유) (버스) 12번,24번, 72번, 306번"
32817000205,C05,28,177,행복나눔방문요양센터,00,NORMAL SERVICE.,C05,,32817000205,사무실 앞 무료주차,"제물포역 북광장 박문로타리 방향으로 도보 5분버스:2. 10, 13, 14. 16. 21, 46. 62, 510"
32814000008,C06,28,125,인천재가노인복지센터,00,NORMAL SERVICE.,C06,없음,32814000008,본 건물 1층  앞 주차 가능하며 출입이 용이합니다.▶ 안내사항:   - 방문 전 전화 주시면 위치 안내  도와드립니다.문의전화:  ☎ 032-766-8881,"☞ 찾아오시는길 교통편 안내 ▶  버스이용:● 전동교회 정류장 하자 →도보 약 3분거리 ● 인근정류장: 동구선거관리위원회  화도고개 정류장 ● 동구 보건소에서 약 도보 5~7분▶전철 이용시: 동인천역 하차  도보 10분▶자가용  이용시 ; 네비게이션: 동구 석수로 33  입력 →동구보건소 (석수로 90) 방향으로 오시면 찾기 쉽습니다건물 1층에 위치해 있어 바로 확인가능 합니다주소: 인천광역시 동구 석수로 33, 1층"
32814000086,C06,28,125,주식회사 솔숲,00,NORMAL SERVICE.,C06,http://solsup.kr/,32814000086,주차가능,"주소 : 인천 동구 솔빛로 21, 105(송현동,솔빛마을상가C동)- 전철이용시 : 동인천역 4번 출구, 북광장으로 진입후 보도로 5분 - 버스이용시 : 12, 72, 82, 506번 버스 미림극장 맞은편 하차후 5분거리"
32817000045,C06,28,177,웰러스코리아,00,NORMAL SERVICE.,C06,http://blog.naver.com/welluskorea,32817000045,건물 뒤쪽에 주차장이 있습니다.,"인천 미추홀구 아암대로 29번길 86, 2층- 태영빌딩 2층입니다인근 버스는 36번 14번 등이 있고 구 터미널, 용현동 유원아파트 반대쪽에 있습니다"
32817000112,C06,28,177,하이케어,00,NORMAL SERVICE.,C06,www.mdplus.co.kr,32817000112,1층: 10대,"●시내버스 : 3, 4, 8번 학익2동 사무소하차                 ●마을버스 :  516번 518번 인천구치소정문 하차(주안역 출발)TEL.  032)866-6116  032)866-6226  FAX. 032)875-8866"
32817000204,C06,28,177,100세시대,00,NORMAL SERVICE.,C06,.,32817000204,100세시대 앞 대로변 1시간 1열 무료주차 가능합니다.(오전9시부터 5시까지),"남인천 우체국,KT 건너편 축산농협옆입니다.  (석바위시장 아래쪽 입구)"
12820000018,G31,28,200,만수요양원,00,NORMAL SERVICE.,G31,http://www.mansucare.net,12820000018,장애인 주차시설 및  6여대 이상 가능,"[대중교통]지하철 인천지하철 2호선 남동구청역 4번출구1호선 송내남부역 1번출구 103번 (남동구청 하차)1호선 동암남부역 1번 출구536번 (장승배기 시장하차)버스536번 (장승배기 시장 하차)909번, 9100번 (만성중학교 하차)103번, 790번 (남동구청 하차)[자동차]제2경인고속도로서창JC에서 부천방향 직진 → 장수고가 밑 장승백이 사거리 좌회전→시청, 남동구청방향 직진 → 동부교육청 → 남동구청사거리에서 유턴 → 만수교회 지나 우회전경인고속도로가좌IC에서 시청 → 길병원 → 삼환아파트 → 만수교회 지나서 우회전"
12820000411,G31,28,200,글라라의집,00,NORMAL SERVICE.,G31,없음,12820000411,B1~B4 지하주차장있음.,"버스 : 16-1 , 32, 112, 51-2, 537, 905 (인천논현역앞)지하철 : 인천 논현역 1번출구"
12820000925,G31,28,200,인천광역시립요양원,00,NORMAL SERVICE.,G31,www.cin.co.kr,12820000925,"＊총:32대장애인주차:2대, 일반주차:27대, 경차주차:3대","＊대중교통 이용시-버스 이용시 : 남촌농산물도매시장 채소동앞 하차 도보 648m(5번, 33번, 514-1번, 537번), 도림주공 208동 하차 도보 528m(6-1번, 16-1번, 27번 38번)-지하철 이용시 : 인천지하철 2호선(모래내시장역 또는 남동구청역하차), 수인선(인천논현역하차)"
12823700532,G31,28,237,사랑의요양원3호점,00,NORMAL SERVICE.,G31,blog.naver.com/lc222,12823700532,"-기계식 주차타워 구비 (총 29대 주차가능, SUV 차량도 주차 가능)-주변 주차 가능",- 부평역 12번출구 도보 10분거리- 부평역 근방 대중교통 이용 편리
12823700684,G31,28,237,사랑의 요양원,00,NORMAL SERVICE.,G31,blog.naver.com/lovecare222,12823700684,"지하 1,2층 주차장 총 52대 (자주식 12대, 주차타워 40대)",인천 지하철 1호선 부평시장역 1번 출구 도보 800m~1km
12820000018,G32,28,200,만수요양원,00,NORMAL SERVICE.,G32,http://www.mansucare.net,12820000018,장애인 주차시설 및  6여대 이상 가능,"[대중교통]지하철 인천지하철 2호선 남동구청역 4번출구1호선 송내남부역 1번출구 103번 (남동구청 하차)1호선 동암남부역 1번 출구536번 (장승배기 시장하차)버스536번 (장승배기 시장 하차)909번, 9100번 (만성중학교 하차)103번, 790번 (남동구청 하차)[자동차]제2경인고속도로서창JC에서 부천방향 직진 → 장수고가 밑 장승백이 사거리 좌회전→시청, 남동구청방향 직진 → 동부교육청 → 남동구청사거리에서 유턴 → 만수교회 지나 우회전경인고속도로가좌IC에서 시청 → 길병원 → 삼환아파트 → 만수교회 지나서 우회전"
12820000925,G32,28,200,인천광역시립요양원,00,NORMAL SERVICE.,G32,www.cin.co.kr,12820000925,"＊총:32대장애인주차:2대, 일반주차:27대, 경차주차:3대","＊대중교통 이용시-버스 이용시 : 남촌농산물도매시장 채소동앞 하차 도보 648m(5번, 33번, 514-1번, 537번), 도림주공 208동 하차 도보 528m(6-1번, 16-1번, 27번 38번)-지하철 이용시 : 인천지하철 2호선(모래내시장역 또는 남동구청역하차), 수인선(인천논현역하차)"
12823700532,G32,28,237,사랑의요양원3호점,00,NORMAL SERVICE.,G32,blog.naver.com/lc222,12823700532,"-기계식 주차타워 구비 (총 29대 주차가능, SUV 차량도 주차 가능)-주변 주차 가능",- 부평역 12번출구 도보 10분거리- 부평역 근방 대중교통 이용 편리
12826000565,G32,28,275,두드림요양원,00,NORMAL SERVICE.,G32,www.dodrim.com,12826000565,건물 뒷편 전용 주차장 주차 6대 가능,"인천시 서구 심곡로 78 도시빌딩1, 2,4,5층 (인천시 국제성모병원 앞)버스 : 1, 66, 903, 592, 595, 42-2지하철 : 인천 지하철 2호선 서구청역 하차후 2번 출구자가용 : 인천 서구 농협사거리에서 국제성모병원 방향 100m 전"
12826000668,G32,28,275,시온휴요양원,00,NORMAL SERVICE.,G32,http://www.sionhu.com/,12826000668,"지상 주차장3대 지하1층, 지하2층 주차장 20대",인천지하철2호선 서구청역 3번 출구에서 롯데리아 스타벅스 방향 100미터인천42-2버스 인천지하철2호선 서구청역3번출구 정류장에서 100미터 옛한전건물 1층 푸라닭치킨 건물 2층-7층1.13.66번 시온빌딩(토지공사로 버스안내방송) 앞 정류장 하차
12826000668,G33,28,275,시온휴요양원,00,NORMAL SERVICE.,G33,http://www.sionhu.com/,12826000668,"지상 주차장3대 지하1층, 지하2층 주차장 20대",인천지하철2호선 서구청역 3번 출구에서 롯데리아 스타벅스 방향 100미터인천42-2버스 인천지하철2호선 서구청역3번출구 정류장에서 100미터 옛한전건물 1층 푸라닭치킨 건물 2층-7층1.13.66번 시온빌딩(토지공사로 버스안내방송) 앞 정류장 하차
