"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"24143000162","헤세드재가노인복지센터","B02","41","430","20241001","20240911"
"24143000163","(주)미소노인복지센터","B01","41","430","20241101","20241101"
"24143000163","(주)미소노인복지센터","B02","41","430","20241101","20241101"
"24143000164","시니어케어 재가방문요양의왕센터","B01","41","430","20250226","20250226"
"24143000164","시니어케어 재가방문요양의왕센터","B02","41","430","20250226","20250226"
"24143000165","다온재가복지센터","B01","41","430","20250710","20250624"
"24143000165","다온재가복지센터","B02","41","430","20250710","20250624"
"24143000167","나눔재가케어센터","B01","41","430","20250925","20250925"
"24143000168","(A)비지팅엔젤스 의왕내손방문요양지점","B01","41","430","20250925","20250925"
"24143000168","(A)비지팅엔젤스 의왕내손방문요양지점","B02","41","430","20250925","20250925"
"24143000169","홈케어재가센터","B01","41","430","20251204","20251204"
"24143000169","홈케어재가센터","B02","41","430","20251204","20251204"
"24143000170","온케어 방문간호전국센터","B01","41","430","20260106","20251229"
"24143000170","온케어 방문간호전국센터","B05","41","430","20260106","20251229"
"24143000171","(주)송림주간보호센터","B03","41","430","20260131","20260131"
"24143000172","햇살누리재가복지센터","B01","41","430","20260331","20260316"
"24143000174","동백꽃필무렵재가센터","B01","41","430","20260518","20260518"
"24143000175","플러스재가복지센터","B01","41","430","20260629","20260629"
"24145000144","+하남한마음어르신주야간보호센터","B03","41","450","20160922","20160922"
"24145000152","검단재가노인복지센터","B03","41","450","20170310","20170310"
"24145000166","하남효주야간보호센터","B03","41","450","20180501","20180501"
"24145000170","+하남주야간보호센터","B01","41","450","20180930","20180930"
"24145000170","+하남주야간보호센터","B02","41","450","20180930","20180930"
"24145000170","+하남주야간보호센터","B03","41","450","20180930","20180930"
"24145000185","세빛노인복지센터","B01","41","450","20190517","20190517"
"24145000185","세빛노인복지센터","B02","41","450","20190517","20190517"
"24145000206","굿모닝데이케어센터","B01","41","450","20191224","20191224"
"24145000206","굿모닝데이케어센터","B03","41","450","20191224","20191224"
"24145000207","가온효복지센터","B01","41","450","20200401","20200316"
"24145000207","가온효복지센터","B02","41","450","20200401","20200316"
"24145000208","(A+)하모니주야간보호센터","B03","41","450","20200325","20200325"
"24145000209","''미사강변주야간보호센터","B03","41","450","20200325","20200325"
"24145000213","아모시니어 병설 재가센터","B01","41","450","20200429","20200429"
"24145000213","아모시니어 병설 재가센터","B02","41","450","20200429","20200429"
"24145000216","신일실버케어 주식회사","B06","41","450","20200429","20200429"
"24145000219","효디딤돌 주야간보호센터","B03","41","450","20200729","20200729"
"24145000220","참사랑 주간보호센터","B01","41","450","20200827","20200827"
"24145000220","참사랑 주간보호센터","B03","41","450","20200827","20200827"
"24145000221","공감재가노인복지센터","B01","41","450","20201012","20201012"
"24145000221","공감재가노인복지센터","B02","41","450","20201012","20201012"
"24145000222","어부바시니어 하남본점","B01","41","450","20201117","20201117"
"24145000222","어부바시니어 하남본점","B02","41","450","20201117","20201117"
"24145000225","널스홈케어 간호요양센터","B01","41","450","20210129","20210129"
"24145000225","널스홈케어 간호요양센터","B02","41","450","20210129","20210129"
"24145000225","널스홈케어 간호요양센터","B05","41","450","20210129","20210129"
"24145000227","'괜찮은'데이케어센터","B03","41","450","20210324","20210324"
"24146000973","이레재가복지센터","B01","41","465","20220801","20220801"
"24146000973","이레재가복지센터","B02","41","465","20220801","20220801"
"24146000974","백암주간보호센터","B01","41","461","20220801","20220801"
"24146000974","백암주간보호센터","B03","41","461","20220801","20220801"
"24146000981","A+섬김방문요양센터","B01","41","461","20221001","20221001"
"24146000981","A+섬김방문요양센터","B02","41","461","20221001","20221001"
"24146000984","(A)온마음 재가복지센터","B01","41","465","20221001","20221001"
"24146000984","(A)온마음 재가복지센터","B02","41","465","20221001","20221001"
"24146000985","정성가득 주간보호센터","B03","41","463","20221001","20221001"
"24146000986","이레주간보호센터","B03","41","463","20221001","20221001"
"24146000988","이지케어 재가복지센터","B01","41","461","20221101","20221101"
"24146000990","(A)비지팅엔젤스 용인구갈방문요양지점","B01","41","463","20221101","20221101"
"24146000990","(A)비지팅엔젤스 용인구갈방문요양지점","B02","41","463","20221101","20221101"
"24146000993","수지실버방문요양센터","B01","41","465","20221201","20221201"
"24146000993","수지실버방문요양센터","B02","41","465","20221201","20221201"
"24146000994","아들과딸 수지죽전 주간보호센터","B03","41","465","20221201","20221201"
"24146000997","효담주간보호센터","B01","41","463","20230101","20230101"
"24146000997","효담주간보호센터","B03","41","463","20230101","20230101"
"24146000998","용인재가장기요양기관(A)","B01","41","461","20230101","20230101"
"24146000998","용인재가장기요양기관(A)","B03","41","461","20230101","20230101"
"24146001003","이화방문간호노인복지센터","B01","41","463","20230301","20230301"
"24146001003","이화방문간호노인복지센터","B02","41","463","20230301","20230301"
"24146001003","이화방문간호노인복지센터","B05","41","463","20230301","20230301"
"24146001009","돌봄 재가복지센터","B01","41","465","20230301","20230301"
"24146001010","더사랑주야간보호센터","B03","41","463","20230301","20230301"
"24146001011","연세올케어","B01","41","463","20230301","20230301"
"24146001011","연세올케어","B02","41","463","20230301","20230301"
"24146001011","연세올케어","B03","41","463","20230301","20230301"
"24146001012","효방문요양센터","B01","41","463","20230301","20230301"
"24146001012","효방문요양센터","B02","41","463","20230301","20230301"
"24146001013","이팔청춘어르신학교(수지광교점)","B03","41","465","20230414","20230414"
"24146001017","용인재가장기요양기관","B01","41","461","20230601","20230601"
"24146001017","용인재가장기요양기관","B03","41","461","20230601","20230601"
"24146001020","쉼터 재가복지센터","B01","41","461","20230501","20230501"
"24146001020","쉼터 재가복지센터","B02","41","461","20230501","20230501"
"24146001028","우리들어르신복지센터","B01","41","463","20230601","20230601"
"24146001028","우리들어르신복지센터","B02","41","463","20230601","20230601"
"24146001028","우리들어르신복지센터","B03","41","463","20230601","20230601"
"24146001030","수지애주간보호센터","B03","41","465","20230601","20230601"
"24146001032","혜민서 의료기 복지용구","B06","41","461","20230701","20230701"
"24146001033","(A)비지팅엔젤스 용인죽전방문요양지점","B01","41","465","20230701","20230701"
"24146001033","(A)비지팅엔젤스 용인죽전방문요양지점","B02","41","465","20230701","20230701"
"24146001034","수지실버주야간보호센터","B03","41","465","20230701","20230701"
"24146001034","수지실버주야간보호센터","B04","41","465","20230701","20230701"
"24146001035","케어닥 방문요양돌봄센터 노블카운티점","B01","41","463","20230701","20230701"
"24146001036","참조은노인복지센터","B01","41","461","20230801","20230801"
"24146001036","참조은노인복지센터","B02","41","461","20230801","20230801"
"24146001037","참조은복지용구","B06","41","461","20230801","20230801"
"24146001039","토탈실버","B06","41","461","20230801","20230801"
"24146001040","성심주간보호센터","B03","41","465","20230801","20230801"
"24146001041","새빛의료기복지용구","B06","41","465","20230801","20230801"
"24146001042","예스재가복지센터","B01","41","463","20230801","20230801"
"24146001043","케어에이치 플러스","B06","41","463","20230801","20230801"
"24146001044","삼성효재가복지센터","B01","41","463","20230801","20230801"
"24146001044","삼성효재가복지센터","B02","41","463","20230801","20230801"
"24146001045","㈜케어링 주간보호센터 용인 기흥점","B01","41","463","20230901","20230901"
"24146001045","㈜케어링 주간보호센터 용인 기흥점","B02","41","463","20230901","20230901"
"24146001045","㈜케어링 주간보호센터 용인 기흥점","B03","41","463","20230901","20230901"
"24146001047","돌봄방문요양센터","B01","41","461","20230926","20230908"
"24146001049","효담재가센터","B01","41","465","20231001","20231001"
"24146001049","효담재가센터","B02","41","465","20231001","20231001"
"24146001050","희망나눔재가복지센터","B01","41","461","20230926","20230913"
"24146001050","희망나눔재가복지센터","B02","41","461","20230926","20230913"
"24146001052","사랑모아재가복지센터","B01","41","463","20231101","20231101"
"24146001053","슬기로운노년생활 재가방문요양센터","B01","41","465","20231101","20231101"
"24146001054","참사랑 재가 요양센터","B01","41","461","20231101","20231006"
